coordinates,favorited,user,favorite_count,contributors,quoted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,quoted_status_id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,quoted_status_id,in_reply_to_status_id_str,place,source
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",12,,,,False,in,"Khamis, 1 Jun 2017 ~ 6 Ramadhan 1438
Hari ke-843 Anwar Ibrahim tahanan politik
Hari ke-793 rakyat mangsa GST
Hari ke-1,533 MO1 samun RM2.6B",,870202645377564672,,,,19,False,,,Thu Jun 01 08:57:32 +0000 2017,870202645377564672,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",107,,,,False,in,"Jurucakap Jab Negara US disoal. Kenapa kritik pilihanraya Iran; Saudi tak pernah adapun?

Tergamam. Merepek. Blah.
https://t.co/qkYMyjc89L",,870021049928134656,,,,147,False,"{'media': [{'display_url': 'pic.twitter.com/qkYMyjc89L', 'source_user_id': 3346224705, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}}, 'source_status_id_str': '869649552617463808', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/869645823071498240/pu/img/Hv_FVOt5vl_YzSir.jpg', 'id': 869645823071498240, 'expanded_url': 'https://twitter.com/AlexanderEmmons/status/869649552617463808/video/1', 'video_info': {'variants': [{'url': 'https://video.twimg.com/ext_tw_video/869645823071498240/pu/pl/8SA24qmwAKhCRGpW.m3u8', 'content_type': 'application/x-mpegURL'}, {'url': 'https://video.twimg.com/ext_tw_video/869645823071498240/pu/vid/320x180/nQPNOpbTUBIEz5Q_.mp4', 'bitrate': 320000, 'content_type': 'video/mp4'}, {'url': 'https://video.twimg.com/ext_tw_video/869645823071498240/pu/vid/640x360/jr4t7RLV4vO7LVsY.mp4', 'bitrate': 832000, 'content_type': 'video/mp4'}], 'aspect_ratio': [16, 9], 'duration_millis': 92492}, 'source_user_id_str': '3346224705', 'url': 'https://t.co/qkYMyjc89L', 'additional_media_info': {'source_user': {'profile_background_tile': False, 'screen_name': 'AlexanderEmmons', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/685317514692313088/dKBs3k3n_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Fri Jun 26 05:04:24 +0000 2015', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '3346224705', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/s8dNJj6161', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Pacific Time (US & Canada)', 'notifications': None, 'friends_count': 513, 'utc_offset': -25200, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Reporter @TheIntercept. National Security, Human Rights, Foreign Affairs. Was @Amnesty, @ACLU. Struggling chess player. See link for Tips/PGP info:', 'favourites_count': 178, 'follow_request_sent': None, 'id': 3346224705, 'default_profile': True, 'statuses_count': 2141, 'profile_image_url': 'http://pbs.twimg.com/profile_images/685317514692313088/dKBs3k3n_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/s8dNJj6161', 'indices': [0, 23], 'display_url': 'theintercept.com/staff/alex-emm…', 'expanded_url': 'https://theintercept.com/staff/alex-emmons/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 206, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 7629, 'geo_enabled': True, 'location': 'Washington, DC', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Alex Emmons'}, 'monetizable': False}, 'id_str': '869645823071498240', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/869645823071498240/pu/img/Hv_FVOt5vl_YzSir.jpg', 'source_status_id': 869649552617463808, 'indices': [115, 138], 'type': 'video'}]}",,Wed May 31 20:55:57 +0000 2017,870021049928134656,False,False,"{'hashtags': [], 'media': [{'display_url': 'pic.twitter.com/qkYMyjc89L', 'source_user_id': 3346224705, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}}, 'source_status_id_str': '869649552617463808', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/869645823071498240/pu/img/Hv_FVOt5vl_YzSir.jpg', 'id': 869645823071498240, 'expanded_url': 'https://twitter.com/AlexanderEmmons/status/869649552617463808/video/1', 'source_user_id_str': '3346224705', 'url': 'https://t.co/qkYMyjc89L', 'id_str': '869645823071498240', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/869645823071498240/pu/img/Hv_FVOt5vl_YzSir.jpg', 'source_status_id': 869649552617463808, 'indices': [115, 138], 'type': 'photo'}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",94,,,,False,in,"Kisah dua kawan baru.
🔘Trump: Tolak Wahabi, tapi mahu minyaknya
🔘Salman: Tolak demokrasi, mahu senjatanya",,870007295370960896,,,,117,False,,,Wed May 31 20:01:17 +0000 2017,870007295370960896,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",129,,,,True,in,"KUTUK sekeras-kerasnya serangan bom kereta di kawasan diplomatik Kabul. 90+ maut, 400+ cedera. Kebanyakan mangsa or… https://t.co/2akxGE4veP",,869991201969102849,,,,320,False,,,Wed May 31 18:57:20 +0000 2017,869991201969102849,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2akxGE4veP', 'indices': [117, 140], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869991201969102849'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",30,,,,False,in,"Harga Petrol 95 Seliter
⚫️Malaysia: Turun RM0.02 (0.94%)
⚫️Thailand: Turun 0.5 Baht (1.45%)
⚫️Singapura: Kekal diskaun $0.106 (5.0%)",,869895246678708225,,,,66,False,,,Wed May 31 12:36:03 +0000 2017,869895246678708225,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",447,,,,False,in,"Selamat berbuka puasa.
Ingatilah mereka yang sepertinya! https://t.co/6y97tS6idb",,869878926218190848,,,,1074,False,"{'media': [{'url': 'https://t.co/6y97tS6idb', 'id_str': '869878913756839937', 'media_url_https': 'https://pbs.twimg.com/media/DBJuQ2QUQAEkD9S.jpg', 'media_url': 'http://pbs.twimg.com/media/DBJuQ2QUQAEkD9S.jpg', 'indices': [57, 80], 'expanded_url': 'https://twitter.com/AbdMalekHussin/status/869878926218190848/photo/1', 'id': 869878913756839937, 'type': 'photo', 'display_url': 'pic.twitter.com/6y97tS6idb', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 365, 'resize': 'fit', 'w': 580}, 'medium': {'h': 365, 'resize': 'fit', 'w': 580}, 'large': {'h': 365, 'resize': 'fit', 'w': 580}}}]}",,Wed May 31 11:31:12 +0000 2017,869878926218190848,False,False,"{'hashtags': [], 'media': [{'url': 'https://t.co/6y97tS6idb', 'id_str': '869878913756839937', 'media_url_https': 'https://pbs.twimg.com/media/DBJuQ2QUQAEkD9S.jpg', 'media_url': 'http://pbs.twimg.com/media/DBJuQ2QUQAEkD9S.jpg', 'indices': [57, 80], 'expanded_url': 'https://twitter.com/AbdMalekHussin/status/869878926218190848/photo/1', 'id': 869878913756839937, 'type': 'photo', 'display_url': 'pic.twitter.com/6y97tS6idb', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 365, 'resize': 'fit', 'w': 580}, 'medium': {'h': 365, 'resize': 'fit', 'w': 580}, 'large': {'h': 365, 'resize': 'fit', 'w': 580}}}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",376,,,,False,in,"Harga minyak 1-7 Jun 2017
🔴RON95 ⬇️2sen =&gt;RM2.10
🔴RON97 ⬇️2sen =&gt;RM2.38
🔴Diesel ⬇️1sen =&gt;RM2.02

Turun 1-2sen, setelah 2 minggu naik 8-11sen",,869852294598111233,,,,1216,False,,,Wed May 31 09:45:22 +0000 2017,869852294598111233,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",58,,,,False,in,"Santan 1Kg
RM6.50: Kuching
RM7.50: Ipoh
RM8.00: S'ban, Kuantan, PJ, KK
RM9.25: JB
RM9.50: KB
RM10.50: KT
RM11.00: Melaka, PP
RM12.00: AS, KL",,869833754797162496,,,,107,False,,,Wed May 31 08:31:42 +0000 2017,869833754797162496,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",48,,,,False,in,"Ayam Proses 1Kg.
RM8.50: AS, KB
RM8.65: Melaka
RM8.75: KL
RM8.80: JB
RM9.00: PP, Ipoh, PJ, Kuching
RM9.10: S'ban
RM9.50: Kuantan
RM9.60: KK",,869812639223865344,,,,72,False,,,Wed May 31 07:07:48 +0000 2017,869812639223865344,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",65,,,,True,in,"4 tahun lalu Menteri KPDNKK [dah pencen] kata, elak makan ayam kalau harga naik..makan ikan &amp; daging.

Kini semua d… https://t.co/kfQoVEyMDc",,869741129729626112,,,,165,False,,,Wed May 31 02:23:38 +0000 2017,869741129729626112,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kfQoVEyMDc', 'indices': [121, 144], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869741129729626112'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AbdMalekHussin', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Nov 28 11:02:32 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '975891055', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 29, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Head of Parliamentary Affairs Office of the Opposition Leader Parliament of Malaysia', 'favourites_count': 291, 'follow_request_sent': None, 'id': 975891055, 'default_profile': True, 'statuses_count': 56475, 'profile_image_url': 'http://pbs.twimg.com/profile_images/764497395811950594/pAyTIxYg_normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 138, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 41258, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Malek Hussin'}",59,,,,True,in,"Harga melambung pasar Alor Setar
🔴Ayam: RM7.80--&gt;RM8.50 sekilo: ⬆️9%
🔴Daging: RM29--&gt;RM32: ⬆️10%
🔴Ikan tongkol: ⬆️2… https://t.co/7pIXeAvYP3",,869738344095207425,,,,190,False,,,Wed May 31 02:12:34 +0000 2017,869738344095207425,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7pIXeAvYP3', 'indices': [123, 146], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/869738344095207425'}]}",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
