username,time,avatar_title,group,post_count,join_date,from,text
loui,"  Jun 18 2017, 10:18 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"nothing to do with police allow settle outside or notall you need to do is lodge police report ASAP and push for police siasatan outcome (which shows other party at fault)my advise is don't waitsend your car to workshop, get a quotation, submit your claim ASAP to the other party insurance company and normally TPPD will take no less then 1 month to succeedso, in between if the party pay you cash, you can withdraw the claim on spotif he fail to do so, proceed with it"
Jc_1111,"  Jun 19 2017, 01:10 AM",New Member,Group: New Member,Posts: 3,Joined: Jan 2015,,"okok, im getting a clearer pic now. guess we will just wait for the investigation report. Thanks alot for the help  appreciate it"
LordDenning,"  Jun 19 2017, 11:34 PM",peanut butter jelly,Group: Senior Member,"Posts: 1,443",Joined: Oct 2012,,rip no more pinned
kennethkee93,"  Jun 25 2017, 12:56 PM",Wooooo!,Group: Senior Member,"Posts: 1,386",Joined: Sep 2008,From: Everywhere.,"Got into accident yesterday, I hit someone's back. We both went to report police, got my summon. What should I do next to claim OD? Can I send to workshop first before I get the police investigation result?My car is just 1 year old myvi, wish to bring back to Perodua SC. Do I need to call my insurer first before going? Thanks."
loui,"  Jun 25 2017, 08:30 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,1. call up the perodua service centre to confirm whether they are panel workshop for your insurance2. if yes then send it to themOD don't have to wait for police investigation outcomeMain issue on making OD claim is to ensure the workshop you send is of panel workshop of your insurance
kennethkee93,"  Jun 25 2017, 11:22 PM",Wooooo!,Group: Senior Member,"Posts: 1,386",Joined: Sep 2008,From: Everywhere.,Ok thanks loui. The police investigation outcome is the report that has photos taken right?
loui,"  Jun 26 2017, 07:29 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,nopeis a letter stated who kena saman under what type of offense
kennethkee93,"  Jun 26 2017, 11:50 AM",Wooooo!,Group: Senior Member,"Posts: 1,386",Joined: Sep 2008,From: Everywhere.,"Ahh, but I already kena saman on the spot when meeting the inspector, they said the report can be taken next week (now raya week). Looks like it's not needed then. Thanks!"
isr25,"  Jun 27 2017, 08:12 AM",Getting Started,Group: Junior Member,Posts: 108,Joined: Nov 2009,From: Johor Bahru,"Maybe you should do a section on accident with foreign registered vehicles loui. It is very hard to claim against their insurance (no cross border agreement), and if they don't buy third party insurance when they drive in Malaysia, you are forced to claim against your own insurance, or demand money from them which they may, or may not agree with.I had the pleasure of both being hit, and hitting Singaporean registered vehicles. At first I didn't know it's damn hard to claim against their insurance, so I had to claim against my own - RM2k worth of damage, so it's worth it to burn my NCD - so when it's my turn to hit a Singaporean registered vehicle, I didn't pay on the spot, and did police report on my own carelessness - RM3K worth of damage...Same thing applies when you visit Singapore - you are not required to get 3rd party insurance, so if you get involved in an accident there, claim against your own insurance as well.Both Singapore and Malaysia should enact a law like Thailand which requires foreign registered vehicles to have at least 3rd party insurance when they drive in their country to protect their citizens..."
loui,"  Jun 27 2017, 09:58 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"not reallyboth Malaysia and Singapore did have an agreement that our policy coverage does extend to cover accident on their soils, vice versa, hence you don't have to buy another insurance policy while driving into those countriesSome even cover up to Brunei & Thailandprint screen from Etiqa website ( https://www.etiqa.com.sg/wp-content/uploads...1042015EIPL.pdf ) 
Print screen from Allianz website"
isr25,"  Jun 27 2017, 10:43 AM",Getting Started,Group: Junior Member,Posts: 108,Joined: Nov 2009,From: Johor Bahru,"It only covers your vehicle, not the 3rd party vehicle which you hit."
loui,"  Jun 27 2017, 10:59 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"again, noit covers third party by defaultand only covers your own vehicle if you bought a comprehensive policy"
isr25,"  Jun 27 2017, 11:01 AM",Getting Started,Group: Junior Member,Posts: 108,Joined: Nov 2009,From: Johor Bahru,"Are you sure about this? I got hit by a Singaporean vehicle, and couldn't claim against their insurance. I need to pay and was told to claim against their insurance in Civil court"
loui,"  Jun 27 2017, 11:13 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"yupthe reason government(in most countries) make it compulsory for every driver/rider to have an insurance policy is to ensure third party able to get compensation in case of any accident involvehence, driver/rider need at least a third party policy(which covers claim from a third party), whereas comprehensive policy(which cover both claims from third party and yourself) is optionalthere are few factors you couldn't claim against their insurance1. you are at fault2. police/insurance company couldn't determine who is at fault(hence you are require to present your case in civil court to convince the judge that fault is on your side)3. you are claiming for huge compensation (usually involve injuries or death)btw, I am confuse as to ""I need to pay and was told to claim against their insurance in Civil court"" mentioned by youwhat do you need to pay? third party punya repair bill? your own repair bill?who said so? your insurance company, third party insurance company or police?"
isr25,"  Jun 27 2017, 11:29 AM",Getting Started,Group: Junior Member,Posts: 108,Joined: Nov 2009,From: Johor Bahru,"Police+Insurance Provider (MSIG)+Workshop all told me need to file claim against the Singapore Insurance provider at court - using the bill of repair / cost estimate by workshop. But since need to engage lawyer (lawyer fees), I malas since the process could take a VERY long time, soI  just claim against my insurance provider.Confirm the Singaporean car at fault, which was supported by the Laporan Polis and photographic evidence.I guess you never had the unfortunate experience to get hit by a Singaporean car?"
loui,"  Jun 27 2017, 12:43 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,The fact that you are told to go to court to file a claim means that insurance does covers third party claimMalaysia and Singapore insurance is base on fault base liability. Which means you need to prove the other parties is at fault to succeed a claim. Most third party claims usually end up in court due to dispute of facts (both parties stated different versions in police reports) or dispute of amount of compensation (unable to agree on cost of repair) as OD KFK does not apply if involved with foreign vehicles
isr25,"  Jun 27 2017, 03:03 PM",Getting Started,Group: Junior Member,Posts: 108,Joined: Nov 2009,From: Johor Bahru,"Ok, maybe my definition is different from yours. It is not as easy and straightforward thangetting hit by Malaysian cars, and also may not be worth your time/effort/money to go up and down the court & engage a lawyer. If you get hit by a Malaysian car, just getting the details of the car+driver, the police can follow up to get the accident report out and you claim under OD-KFK or even claim under the 3rd party insurance directly.If you get hit by a foreign registered vehicle, which is covered by a 3rd party foreign insurance provider, you're screwed and you're better off just claiming under OD of your own insurance. The legal fees alone would be a stumbling block - and would take up to a few years...If I get hit by a Foreign car, I now know to settle outside - or at least get some money to cover my NCD losses coz trying to claim under their insurance is a pain/not worth it..."
richardfirst,"  Jun 28 2017, 09:39 PM",New Member,Group: Junior Member,Posts: 16,Joined: Jul 2009,,Got rear-ended in another state. Made a police report about the accident at that state. Now I need copy of police report for insurance claim. Do I need to go back to the same police station where the report was made to get a copy?
loui,"  Jun 28 2017, 09:48 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"if you are making OD claim, you need the police reports + police photos (if any)if you are making OD-KFK or TPPD claim, you need police reports + police photos(if any) + police findingstheoretically police station has link their system few years back and you should be able to buy it any placebut my suggestion is to call the police station up to confirm it"
richardfirst,"  Jun 28 2017, 10:18 PM",New Member,Group: Junior Member,Posts: 16,Joined: Jul 2009,,"Thanks bro... will call ahead and confirm... will let you know the outcome so that u can update the FAQ for benefit of other bros...Another question, I got rear-ended. Intend to claim OD-KFK. 1) how long before keputusan is released by polis? 2) I need the keputusan before I can send car to workshop to initiate claim (i.e. adjustor take photo etc.) right?3) The driver of my car during accident was not in my schedule. Can I still claim insurance of offender?Thanks in advance."
loui,"  Jun 28 2017, 10:21 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"1. can't tell. depend on police. some give on spot, some complicated case or lazy police will drag until he retires2. keputusan only relevant if you want to make OD-KFK and TPPD claim. you can send the car to workshop first, let them assess the damage then meanwhile wait for the keputusan. 3. Can but before sending the car for fixing under OD-KFK or OD, you will kena denda RM200~300 by your insurance company"
richardfirst,"  Jun 28 2017, 10:25 PM",New Member,Group: Junior Member,Posts: 16,Joined: Jul 2009,,Does this mean that I can't claim under TPPD?
loui,"  Jun 28 2017, 10:30 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"can but TPPD very tidious, unless you know how1. send car to workshop2. get and adjuster to evaluate the damage (pay yourself, but can claim back later as part of TPPD cost)3. send the report + police report + keputusan siasatan to third party insurance company4. call up insurance company to negotiate settlement amount5. agree on the repair cost6. get the money7. pay the workshop8. workshop then only start to fix your caryou have to do everything all by yourselfworkshop won't do it for you"
richardfirst,"  Jun 28 2017, 10:39 PM",New Member,Group: Junior Member,Posts: 16,Joined: Jul 2009,,Noted bro! TQVM
buggie,"  Jun 28 2017, 10:54 PM",Getting Started,Group: Junior Member,Posts: 176,Joined: Jun 2011,,"I think you've gotten poor advice. It's actually not that complicated and you don't really need the use of a lawyer. Insurance in Singapore is same like Malaysia in which they are governed by the GIA. They cant just ignore your claim just because you are malaysian and didn't use lawyers. And they also don't like lawyers. They's much rather settle with you direct. All you needed to do was to pay the repairs first, then send a letter of demand to the singapore insurance company with the supporting document and wait. Shouldn't take too long if liability is clearly established. It's too late now since you've already claimed. And your insurance MSIG would probably claim back the cost from the singapore insurance under subrogation. But to test my theory out, you could claim the loss of use and the loss of your NCD (current year) from the singapore insurance. Why not try sending them a letter of demand with supporting documents without lawyer. Trust me, they won';t ignore you"
loui,"  Jun 28 2017, 11:13 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"insurance company is not obliged to entertain your claim as long as it is not in court orderunder Road Transport Act, insurance companies are only required to confirm that they are at riskin order to get a court order, you need to hire a lawyerof course there are those straight forward scenario where one party admit faultbut still, disputes will still arise on the repair costany form of dispute will normally end it in court againtrust me, no more then 20% of TPPD claim is settle without lawyer involvementit all depends on your negotiation skill and the claim manager who handle your case"
