0,Acher13,"  Nov 14 2016, 12:34 AM, updated 5d ago",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,"after some googling around I do found a few screenshot of malaysia region wechat pay, anyone got use?so far all the method I saw on registering seems rather fishy."
1,alexchew_2020,"  Nov 14 2016, 12:42 AM",MOD,Group: Senior Member,"Posts: 1,408",Joined: Sep 2005,,m'sia can use meh? was't just for RMB use only...
2,Acher13,"  Nov 14 2016, 12:53 AM",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,"might not be available yet, duno and not surethis is where I saw it..http://www.theidealmobile.com/2016/03/tenc...laysia.html?m=1Anyway, I got wallet also.. just can't verify.wallet can only be use after verify."
3,lifeofkuli,"  Nov 14 2016, 07:52 PM",New Member,Group: Junior Member,Posts: 32,Joined: Apr 2016,,If the seller accept the payment then yes la....Anyway that's how I pay my China partner
4,river.sand,"  Nov 14 2016, 07:59 PM",Look at all my stars!!,Group: Senior Member,"Posts: 3,037",Joined: Feb 2012,,I don't see the wallet feature in my Wechat. How to enable it?
5,Acher13,"  Nov 14 2016, 10:13 PM",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,"Got.. if you don't see it you can just use that search function for wallet. got one.
so still nobody ever use this yet?"
6,kenji25,"  Nov 15 2016, 10:02 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Sep 2011,,"not sure about Malaysia but used a lot in China, even those pisang goreng kind of stalls can accept wechat payment in China, normally the procedure is :> scan the seller barcode.> key in payment amount.> select bank and key in wechat payment password (need to set up and verify first for first use.)> show seller ur phone to prove you pay correct amount. > grab ur item.competition is very fierce between alipay/wechat pay in China so a lot of chance these payment methods get 5~10% discount compare to cash."
7,kenji25,"  Nov 15 2016, 02:03 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Sep 2011,,"not sure if wechat accept non-China bank or is there any hidden charge, if accept and no hidden charge, its worth to try it as cash alternative."
8,kcirdenk,"  Nov 16 2016, 09:48 AM",Getting Started,Group: Junior Member,Posts: 131,Joined: Sep 2008,From: Petaling Jaya,"The Wallet appear after my friend send me RMB1 (Red Packet). But to claim the RMB1, you have to register either Debit/ Credit Card.I register using my PBB CC but in order to withdraw the RMB1 have to register Debit Card. There is a pop-up message stating there is no charges involved for withdrawal up to RMB1K. After registered, my CC & Debit got charged RM0.22 & RM0.21.For now, I not yet try to send, top-up or withdraw. I try to delete my Debit & Credit Card details but there's no option for me to do it. Maybe there's a bug since I google that most of it has the option to do it.The in-app is in China region, dont know why didnt appear any in-app usage for Malaysia region. Refer my screenshot."
9,Acher13,"  Nov 16 2016, 07:22 PM",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,wow.. at least your cards got accepted.. mine all rejected
10,liwei92,"  Nov 17 2016, 12:32 AM",Casual,Group: Junior Member,Posts: 360,Joined: Nov 2007,From: Earth,I added my hsbc card inside but cant seem to use any function. Cant topup qq or other stuff
11,C63 AMG,"  Nov 17 2016, 12:56 AM",Frequent Flyer,Group: Senior Member,"Posts: 1,588",Joined: Aug 2011,From: Bolehland,I'm working in China. Anyone wanna top up we chat wallet let me know
12,Acher13,"  Nov 17 2016, 03:22 AM",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,Can get me virtual card from there? I just need this things verified so I can use them.
13,Ebony & Ivory,"  Nov 17 2016, 07:21 AM",Casual,Group: Junior Member,Posts: 348,Joined: Jan 2016,,"its a kind of mobile payment, but only support in china."
14,audiocool,"  Dec 20 2016, 08:39 AM",Casual,Group: Junior Member,Posts: 312,Joined: Jan 2006,,which Debit Card in Malaysia is supported in Wechat ?
15,Acher13,"  Jan 11 2017, 08:02 PM",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,"Hi, what debit card u use again?"
16,kcirdenk,"  Jan 11 2017, 08:42 PM",Getting Started,Group: Junior Member,Posts: 131,Joined: Sep 2008,From: Petaling Jaya,Public Bank
17,Acher13,"  Jan 11 2017, 10:08 PM",Getting Started,Group: Junior Member,Posts: 97,Joined: Apr 2007,,Can?  I don't see public bank name on debit card list. What name they use?
18,kcirdenk,"  Jan 11 2017, 10:23 PM",Getting Started,Group: Junior Member,Posts: 131,Joined: Sep 2008,From: Petaling Jaya,"if i rmbr correctly, b4 u keyed-in ur card number u hv to call PBB cust service to activate the overseas purchase something like that or else it wont work"
19,alexang,"  Feb 7 2017, 04:39 PM",Getting Started,Group: Junior Member,Posts: 224,Joined: Jun 2005,,"I am doing the wechat red packet services, may refer here https://forum.lowyat.net/topic/4191736thanks"
0,jonny4,"  Dec 15 2012, 12:12 PM, updated 3y ago",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,Please recommend a good brand of shoe glue. I got a few pairs that the glue is wearing out. its not major damage so I dowan send to cobbler. I tried using the yellow Dunlop glue but it didn't work well and stained my pair of converse. im looking for those clear type. can i use super glue for shoes ?
1,WaCKy-Angel,"  Dec 15 2012, 12:13 PM",PeACe~~,Group: Senior Member,"Posts: 15,541",Joined: Dec 2004,From: KL,"Go to buy at ""5 gold shop"" aka DIY shop. Those chinese one not Mr.DIY those.They will intro u good one."
2,juchoo,"  Dec 16 2012, 12:28 AM",New Member,Group: Junior Member,Posts: 17,Joined: May 2011,,"Depends on which part of the shoe you're repairing. I tried superglue for a small part of the rubber sole and it didn't last very long. Then again I used chiplak type of superglue. Maybe try a good brand, it might work."
3,mambangafro,"  Dec 16 2012, 01:31 AM",ME IS KUDA PING :3,Group: Senior Member,Posts: 617,Joined: Aug 2010,,"look for araldite,blue and white bottlevery strongbut takes several hours to dry"
4,LuckyDucky,"  Dec 16 2012, 09:28 AM",Getting Started,Group: Junior Member,Posts: 94,Joined: Jun 2010,From: the www,"What shoe? rubber shoe or leather shoe?which part to glue?if rubber try not to use superglue, it will damage the surfacei use this to glue my rubber sole, its a clear type and very strong, washable when it gets on your hand or finger» Click to show Spoiler - click again to hide... «"
5,jonny4,"  Dec 16 2012, 12:25 PM",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,its a converse all star lo canvas. its the sides where the canvas meets the rubber. where to get the glue u recommended ?
6,LuckyDucky,"  Dec 16 2012, 12:33 PM",Getting Started,Group: Junior Member,Posts: 94,Joined: Jun 2010,From: the www,"oh canvas stick on rubber, this one i not sure as i never try before, the glue i recommend also i not sure suitable or not bcoz the glue im using is for rubber surface to rubber surfacethe glue i mention only can get from those AhBeng hardware shop, i went to all shopping mall in KL and Selangor CONFIRM kenot get it, shopping mall all also Selley, Vtech brand, etcbtw, your one of course kenot use Dunlop glue la, bcoz got canvas, Dunlop glue is for rubber surface to rubber surfacealso the technique to glue also very important, such as clean all the dirty and old rubber stain before u apply new glue"
7,jonny4,"  Dec 16 2012, 12:50 PM",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,alright thanks for the info i'll check around for it. i did clean the spot a bit and it stayed glued but prob a day or 2 only. when reopened can see all the yellow glue. ugly la. im looking for something like i a squeeze tube with sharp nozzle like super glue.
8,LuckyDucky,"  Dec 16 2012, 12:55 PM",Getting Started,Group: Junior Member,Posts: 94,Joined: Jun 2010,From: the www,"i really not sure about canvas glue,but i think u can try Selley brand though, but more expensive abit, about RM8-10 per tube, yes it is a tube type sqeeze out like superglue, those are known as silicon type gluemake sure both surface is really clean thoroughly, no oil, dirt, glue stain, also make sure let it dry for more than 24 hours(eventhough instruction only say few minutes or 2 hours) better than sorry lateryellow stain, LOL dunlop glue ma, u use silicon type, no yellow color stain one"
9,jonny4,"  Dec 16 2012, 12:57 PM",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,the part that is separating bends a lot when walking so i sked wanna use super glue coz it will harden. later pecah lagi worse haha. silicon doesn't harden rite ?
10,LuckyDucky,"  Dec 16 2012, 01:01 PM",Getting Started,Group: Junior Member,Posts: 94,Joined: Jun 2010,From: the www,"yes, that's why superglue is not suitable for shoe, it will become hard and pecahyes, the shoe adhesive silicon type specially design for shoe is elastic type and water/weather resistant"
11,jonny4,"  Dec 16 2012, 01:13 PM",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,thanks once again.
12,rock_world,"  Dec 16 2012, 06:59 PM",MuhanddiS,Group: Senior Member,Posts: 864,Joined: Dec 2007,,
13,rayng18,"  Dec 17 2012, 10:04 AM",Regular,Group: Senior Member,"Posts: 1,467",Joined: Sep 2011,,get the shoes sewn rather than glued.Will last longer
14,cute_boboi,"  Dec 17 2012, 02:52 PM",° ? °,Group: Senior Member,"Posts: 5,614",Joined: Nov 2004,"From: [Latitude-N3°9'25""] [Longtitude-E101°42'45""]","Best is still send to 5-footway (kaki lima) cobblers.1) They have the skill & experience.2) They have the glue, and the technique to semi-dry it before put it together3) Sew it also.In my case, glue + sew for 1 pair of shoes is RM8 only. No need waste time, money, petrol, parking, etc. to find and DIY super-glue."
15,jonny4,"  Dec 17 2012, 04:14 PM",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,for the sole ok la but for the sides sewing will be damm ugly.
16,Blofeld,"  Dec 18 2012, 12:51 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,424",Joined: Mar 2012,,I just sent it to a cobbler and he fixed/glued it for RM4.So much easier.
17,ar188,"  Jan 16 2015, 09:52 PM",Look at all my stars!!,Group: Senior Member,"Posts: 8,094",Joined: Jun 2006,,found your shoe glue or not? recommend pls.
18,jonny4,"  Jan 16 2015, 10:38 PM",Regular,Group: Senior Member,"Posts: 1,953",Joined: Dec 2007,From: Gotham City,didn't get. just left it lidat. nothing happened...it didn't seperate while i was wearing. just got worse. n 3 yrs later im still wearing it often LOLtime to get a new pair d.
19,deanunited07,"  Jan 17 2015, 07:32 AM",Getting Started,Group: Junior Member,Posts: 181,Joined: May 2011,From: pekan belacan serawak,Use loctite superbond
0,Angelpoli,"  Yesterday, 11:35 PM, updated 4h ago",Enthusiast,Group: Senior Member,Posts: 857,Joined: Apr 2009,,"Anyone got any idea? In my place, there is one really famous one with lots of members inside. How about in other state at west malaysia? Any of those kind of facebook group? Would like to do some trading advertisement at there. Thanks alot for your help."
1,Vryon,"  Yesterday, 11:40 PM",<The Geeky Short Boy>,Group: Senior Member,Posts: 899,Joined: Jan 2009,From: Penang Island (Official Penang Kia),Nowadays people like to use Facebook live to sell certain item for bidding. Rest try searching see got local group sell misc or not lo. Or else just use Carousell and lowyat
2,10996455,"  Today, 02:03 AM",On my way,Group: Senior Member,Posts: 516,Joined: Apr 2014,,Share la which group
0,Ibrahimovic,"  Today, 01:20 AM, updated 2h ago",*HolyHunk*,Group: Senior Member,"Posts: 1,516",Joined: Aug 2007,From: Johor-Singapore,"http://www.bbc.com/news/world-africa-39803593Zimbabwe is the most highly developed country in Africa after South Africa, President Robert Mugabe has said.He denied that the country was a fragile state.Zimbabwe has been struggling to pay its civil servants recently and is ranked 24th on the UNDP's Human Development Index for Africa. ""We have over 14 universities and our literacy rate is over 90 [%] - the highest in Africa,"" he said, adding that the economy was improving""We have more resources, perhaps more than the average country in the world."" Mr Mugabe said, during a panel discussion on fragile states at the World Economic Forum on Africa in South Africa's costal city of Durban.""We have a bumper harvest, maize, tobacco, and other crops. We are not a poor country,"" Mr Mugabe added, while acknowledging that Zimbabwe had problems.Last year, more than four million people were in need of food aid in Zimbabwe after rains failed. The country was once known as the breadbasket of southern Africa.The opposition accuses Mr Mugabe, who has ruled since independence in 1980, of ruining the economy.Zimbabwe has faced a severe cash shortage since last year and has introduced so-called bond notes as a substitute for the US dollar, the main currency people use.Hyperinflation forced the government to abandon the Zimbabwean dollar in 2009.After Mr Mugabe came to power in 1980, he was widely praised for improving access to education in the country and in the 1990s, it did have among the highest literacy rates in Africa.However, schools have also been affected by the country's economic problems and rates have now dropped back.----------------------I think we better vote BN next election, they never lied like this. Syukur"
1,Baconateer,"  Today, 01:41 AM",Meh..... (TM),Group: Senior Member,"Posts: 1,976",Joined: Jun 2013,From: Blue Planet,"their money can be use to wipe ass after shitting... tht's how ""good"" their country is.."
2,empatTan,"  Today, 01:43 AM",On my way,Group: Senior Member,Posts: 661,Joined: Mar 2016,,Delusional tahap bn.
3,SweetPuff,"  Today, 01:48 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,003",Joined: Jan 2003,,Weed quality tinggi.
4,Hundred_Percent,"  Today, 01:58 AM",New Member,Group: Junior Member,Posts: 12,Joined: Jan 2017,,"ha... I remembered something about Tun Mahathir and our dear old friend Mugabe. http://www.smh.com.au/articles/2004/06/13/1087065033981.htmlhttps://www.theindependent.co.zw/2005/03/11...ugabe-donation/http://www.malaysian-society.info/So_prose..._to_Mugabe.htmlSo prosecute me, Mahathir says over gift to MugabeTun Mahathir Gives out ""Donations"" to his Friends, But Condemn the idea that The Arabs Donated to PM Najib. Look fellas, The game of politics is dirty Whether it is Umno,Dap,Pkr,Pas or whoever.With positions of power comes advantages. And most will make use of it.regarding Donations, Everyone gets it to fund their political campaign  and so on.UMNO did not attack Mahathir in account of him being their former leader. And Umno(under Pak Lah and Najib) did not attack Dap in account of not wanting to stir things up. But Since Dap keeps on with their barrage of attacks. Pm Najib, might have to be on offense mode now too. And Dap, Can't stand it when they're the ones getting attacked, as They are used to be the ones attacking.http://www.malaysia-today.net/does-dap-wan...-save-guan-eng/"
5,yandebunena,"  Today, 02:01 AM",Getting Started,Group: Junior Member,Posts: 134,Joined: Sep 2012,,"lol, typical plotek gang and their delusion"
